SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
169912,Cash loans,M,N,N,3,315000.0,500211.0,39519.0,463500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002506,-14205,-1524,-8255.0,-4063,,1,1,0,1,0,0,Laborers,5.0,2,2,THURSDAY,9,0,0,0,0,0,0,Self-employed,,0.7556519193107207,,0.0701,,0.9861,0.8096,0.0,0.0,0.1724,0.1667,0.0417,,0.0572,0.0723,0.0,0.0,0.0714,,0.9861,0.8171,0.0,0.0,0.1724,0.1667,0.0417,,0.0624,0.0753,0.0,0.0,0.0708,,0.9861,0.8121,0.0,0.0,0.1724,0.1667,0.0417,,0.0581,0.0736,0.0,0.0,reg oper account,block of flats,0.0569,,No,0.0,0.0,0.0,0.0,-1099.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
148228,Cash loans,M,N,Y,0,72000.0,81000.0,9288.0,81000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.014519999999999996,-8234,-1476,-7310.0,-897,,1,1,0,1,0,1,,1.0,2,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.1895903668731204,0.3665786908675875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
188652,Cash loans,M,N,N,0,135000.0,450000.0,23562.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.014519999999999996,-9808,-1675,-1041.0,-2433,,1,1,1,1,1,0,Laborers,1.0,2,2,SATURDAY,18,0,0,0,0,0,0,Industry: type 7,,0.2282394185011074,0.12140828616312165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1110.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
368860,Cash loans,F,N,N,0,180000.0,760225.5,32337.0,679500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019689,-22943,365243,-155.0,-2203,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,XNA,,0.2608561315184187,0.5814837058057234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1944.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
362976,Cash loans,F,N,N,0,180000.0,971280.0,54364.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-10219,-2331,-167.0,-2136,,1,1,0,1,0,0,,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Services,0.4506691894796724,0.6454034618680502,0.6971469077844458,0.0619,,0.9796,,,,0.1379,0.1667,,0.0339,,0.054000000000000006,,,0.063,,0.9796,,,,0.1379,0.1667,,0.0347,,0.0563,,,0.0625,,0.9796,,,,0.1379,0.1667,,0.0345,,0.055,,,,block of flats,0.0425,Panel,No,0.0,0.0,0.0,0.0,-1671.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
117073,Cash loans,M,N,N,0,90000.0,163512.0,11056.5,135000.0,"Spouse, partner",Pensioner,Lower secondary,Married,House / apartment,0.030755,-22684,365243,-11350.0,-4196,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,8,0,0,0,0,0,0,XNA,,0.589948600631362,0.4740512892789932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-640.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
427927,Cash loans,M,Y,Y,2,112500.0,640080.0,31261.5,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.010032,-15042,-3858,-479.0,-4110,11.0,1,1,0,1,0,0,Security staff,4.0,2,2,FRIDAY,9,0,0,0,0,0,0,Security,,0.6570793478990007,0.5495965024956946,0.1464,0.0897,0.9816,0.7484,0.0671,0.16,0.1379,0.3333,0.375,0.1034,0.1194,0.141,0.0,0.0,0.1492,0.0931,0.9816,0.7583,0.0677,0.1611,0.1379,0.3333,0.375,0.1058,0.1304,0.1469,0.0,0.0,0.1478,0.0897,0.9816,0.7518,0.0675,0.16,0.1379,0.3333,0.375,0.1052,0.1214,0.1436,0.0,0.0,,block of flats,0.1476,Panel,No,1.0,0.0,1.0,0.0,-312.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
287502,Cash loans,M,Y,Y,1,202500.0,485640.0,38133.0,450000.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.018801,-12702,-1701,-2534.0,-4603,4.0,1,1,0,1,0,0,Drivers,3.0,2,2,FRIDAY,9,0,0,0,0,0,0,Self-employed,,0.6125193707416758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-576.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
364932,Cash loans,F,N,Y,0,114750.0,625536.0,22599.0,540000.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.014464,-19882,-3213,-5077.0,-3446,,1,1,1,1,1,0,Security staff,2.0,2,2,WEDNESDAY,7,0,0,0,0,0,0,Business Entity Type 3,,0.3174841511680103,0.5832379256761245,0.0082,,0.9722,,,,0.069,0.0417,,0.0262,,0.0101,,,0.0084,,0.9722,,,,0.069,0.0417,,0.0268,,0.0105,,,0.0083,,0.9722,,,,0.069,0.0417,,0.0266,,0.0103,,,,block of flats,0.008,"Stone, brick",No,8.0,1.0,8.0,0.0,-589.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
350926,Cash loans,F,Y,Y,1,171000.0,770292.0,39460.5,688500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006296,-18183,-4483,-865.0,-1714,9.0,1,1,0,1,0,0,,3.0,3,3,WEDNESDAY,16,0,0,0,0,0,0,Other,0.6155237511238685,0.7427856657619976,0.17456426555726348,,,0.9622,,,,,,,,,0.0282,,,,,0.9623,,,,,,,,,0.0294,,,,,0.9622,,,,,,,,,0.0287,,,,,0.0259,,No,0.0,0.0,0.0,0.0,-586.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
404839,Revolving loans,M,Y,Y,0,202500.0,585000.0,29250.0,585000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.0228,-18713,365243,-4914.0,-2257,3.0,1,0,0,1,0,0,,2.0,2,2,FRIDAY,8,0,0,0,0,0,0,XNA,,0.5863625808871824,0.16048893062734468,0.133,,0.9776,0.6940000000000001,0.0271,0.0,0.2759,0.1667,0.0417,0.0807,0.1084,0.1192,0.0,0.0,0.1355,,0.9777,0.706,0.0273,0.0,0.2759,0.1667,0.0417,0.0826,0.1185,0.1242,0.0,0.0,0.1343,,0.9776,0.6981,0.0272,0.0,0.2759,0.1667,0.0417,0.0821,0.1103,0.1214,0.0,0.0,reg oper account,block of flats,0.1086,"Stone, brick",No,0.0,0.0,0.0,0.0,-489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
372941,Cash loans,F,N,N,1,112500.0,315666.0,33277.5,292500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.00496,-9652,-1336,-621.0,-2329,,1,1,0,1,0,0,,3.0,2,2,WEDNESDAY,15,0,0,0,1,1,1,Business Entity Type 3,,0.5550265471973395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.0,-460.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
187565,Cash loans,M,Y,N,0,157500.0,1125000.0,37309.5,1125000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-19589,365243,-246.0,-3115,14.0,1,0,0,1,0,0,,2.0,3,3,TUESDAY,6,0,0,0,0,0,0,XNA,,0.4794852139271435,0.4974688893052743,0.2619,0.1026,0.9995,0.9932,0.1481,0.16,0.069,0.625,,0.0849,0.2118,0.23600000000000002,0.0077,0.0053,0.2668,0.1065,0.9995,0.9935,0.1495,0.1611,0.069,0.625,,0.0868,0.2314,0.2459,0.0078,0.0056,0.2644,0.1026,0.9995,0.9933,0.1491,0.16,0.069,0.625,,0.0864,0.2155,0.2402,0.0078,0.0054,reg oper account,block of flats,0.2678,"Stone, brick",No,2.0,0.0,2.0,0.0,-1758.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122876,Cash loans,F,Y,Y,0,112500.0,243000.0,13072.5,243000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.014519999999999996,-22522,365243,-3609.0,-5916,2.0,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,XNA,,0.5189137800358501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-472.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
420482,Cash loans,F,N,Y,1,157500.0,343800.0,16852.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.030755,-10866,-2431,-5025.0,-3532,,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Self-employed,0.5074097876943425,0.5582268233722397,0.08616166238092926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-595.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
346463,Cash loans,M,N,Y,1,157500.0,326439.0,15345.0,229500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-11322,-473,-4839.0,-3586,,1,1,0,1,0,0,Security staff,3.0,3,3,WEDNESDAY,7,0,1,1,0,1,1,Security,0.17081574209202854,0.3914307377549256,,0.0825,0.1112,0.9896,0.8572,0.0166,0.0,0.1724,0.1667,0.0417,0.0617,0.0672,0.0892,0.0,0.0,0.084,0.1154,0.9896,0.8628,0.0167,0.0,0.1724,0.1667,0.0417,0.0631,0.0735,0.0929,0.0,0.0,0.0833,0.1112,0.9896,0.8591,0.0167,0.0,0.1724,0.1667,0.0417,0.0628,0.0684,0.0908,0.0,0.0,reg oper account,block of flats,0.0792,Panel,No,2.0,0.0,2.0,0.0,-276.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
343384,Cash loans,F,N,Y,0,144000.0,844474.5,28039.5,729000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.035792000000000004,-18754,-3389,-7627.0,-2308,,1,1,0,1,0,0,Cooking staff,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,,0.620728252590148,0.7490217048463391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-629.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
149631,Cash loans,F,N,N,1,90000.0,675000.0,25708.5,675000.0,Family,Commercial associate,Higher education,Civil marriage,House / apartment,0.008625,-12134,-1198,-4726.0,-3099,,1,1,0,1,0,0,Core staff,3.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Self-employed,0.4716099387683662,0.49044144783043603,0.4794489811780563,0.0763,0.0706,0.993,,,0.12,0.1034,0.3333,,0.0113,,0.0882,,,0.0777,0.0733,0.993,,,0.1208,0.1034,0.3333,,0.0115,,0.0919,,,0.077,0.0706,0.993,,,0.12,0.1034,0.3333,,0.0115,,0.0898,,,,block of flats,0.0793,Panel,No,0.0,0.0,0.0,0.0,-605.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
198351,Cash loans,F,Y,N,0,76500.0,225000.0,12204.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.020246,-9651,-1310,-4142.0,-2306,13.0,1,1,0,1,0,0,Laborers,1.0,3,3,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.3015779401820905,0.5884877883422673,0.0124,0.0,0.9637,0.5036,0.004,0.0,0.1034,0.0417,0.0833,0.0554,0.0101,0.0163,0.0,0.0,0.0126,0.0,0.9638,0.523,0.004,0.0,0.1034,0.0417,0.0833,0.0566,0.011000000000000001,0.017,0.0,0.0,0.0125,0.0,0.9637,0.5102,0.004,0.0,0.1034,0.0417,0.0833,0.0563,0.0103,0.0166,0.0,0.0,not specified,block of flats,0.015,"Stone, brick",Yes,0.0,0.0,0.0,0.0,-2262.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0
157705,Cash loans,M,Y,N,0,225000.0,675000.0,19867.5,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-21146,-1439,-12757.0,-4291,25.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,10,0,0,0,0,1,1,Self-employed,,0.6719127136974666,0.6212263380626669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1541.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
115132,Cash loans,F,N,N,0,49500.0,66222.0,6678.0,58500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010966,-22138,365243,-9785.0,-4254,,1,0,0,1,1,0,,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,XNA,,0.2892219999739962,0.7106743858828587,0.1031,0.1156,0.9771,,0.0116,0.0,0.2069,0.1667,0.2083,0.1191,0.0824,0.0904,0.0077,0.0083,0.105,0.12,0.9772,,0.0117,0.0,0.2069,0.1667,0.2083,0.1218,0.09,0.0941,0.0078,0.0088,0.1041,0.1156,0.9771,,0.0117,0.0,0.2069,0.1667,0.2083,0.1211,0.0838,0.092,0.0078,0.0085,org spec account,block of flats,0.0793,"Stone, brick",No,0.0,0.0,0.0,0.0,-2380.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
154887,Cash loans,F,N,Y,0,112500.0,1146816.0,41323.5,990000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-13507,-4475,-14.0,-4591,,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,Industry: type 2,0.5879102478403799,0.7138149258121882,,0.2381,0.1415,0.9995,,,0.26,0.1724,0.3542,,0.0522,,0.1995,,0.0,0.2206,0.1064,0.9995,,,0.2417,0.1034,0.3333,,0.0182,,0.1437,,0.0,0.2405,0.1415,0.9995,,,0.26,0.1724,0.3542,,0.0531,,0.2031,,0.0,,block of flats,0.2053,Panel,No,6.0,0.0,6.0,0.0,-2588.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0
424964,Cash loans,F,N,Y,2,135000.0,636138.0,24777.0,531000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-10838,-1446,-153.0,-3483,,1,1,0,1,0,0,Sales staff,4.0,2,2,SUNDAY,13,0,0,0,0,1,1,Self-employed,0.3902797271752949,0.38324221091949257,0.44539624156083396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-544.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
180726,Cash loans,F,Y,N,0,90000.0,78192.0,8973.0,67500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-12078,-1233,-1317.0,-4173,65.0,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.3934331438722841,0.3021447729960001,0.6041125998015721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-891.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0
141979,Cash loans,F,N,Y,1,67500.0,441000.0,20686.5,441000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005313,-15343,-1927,-1874.0,-1935,,1,1,0,1,0,0,Sales staff,3.0,2,2,SUNDAY,11,0,0,0,0,0,0,Self-employed,0.4732887514652727,0.6585855241413017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-711.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
376173,Cash loans,M,Y,Y,2,202500.0,1030302.0,40990.5,832500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.020713,-15959,-1509,-5171.0,-4536,10.0,1,1,0,1,0,0,Laborers,4.0,3,2,TUESDAY,6,0,0,0,0,0,0,Self-employed,0.4400033952033693,0.18868763607042388,,0.0876,0.0955,0.9841,0.7824,0.0229,0.04,0.1207,0.3542,0.3958,0.2132,0.071,0.0802,0.0019,0.0205,0.0861,0.0906,0.9806,0.7452,0.0213,0.0,0.0345,0.1667,0.2083,0.1991,0.0744,0.0813,0.0,0.0,0.0885,0.0955,0.9841,0.7853,0.0231,0.04,0.1207,0.3542,0.3958,0.2169,0.0723,0.0817,0.0019,0.0209,reg oper spec account,block of flats,0.0764,"Stone, brick",No,0.0,0.0,0.0,0.0,-1891.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
381326,Cash loans,M,N,Y,0,270000.0,360000.0,24187.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.004849,-11409,-1553,-5326.0,-2757,,1,1,1,1,0,0,,1.0,2,2,TUESDAY,14,0,1,1,0,1,1,Business Entity Type 3,,0.3856070869022429,0.16048893062734468,0.0619,,0.9846,0.7892,0.0113,0.0,0.1034,0.1667,0.0417,0.0725,0.0504,0.0634,0.0,0.0,0.063,,0.9846,0.7975,0.0114,0.0,0.1034,0.1667,0.0417,0.0742,0.0551,0.066,0.0,0.0,0.0625,,0.9846,0.792,0.0114,0.0,0.1034,0.1667,0.0417,0.0738,0.0513,0.0645,0.0,0.0,reg oper account,block of flats,0.055999999999999994,Panel,No,0.0,0.0,0.0,0.0,-2097.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
449833,Cash loans,F,Y,Y,0,202500.0,891126.0,35469.0,796500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-10826,-1229,-3514.0,-3517,0.0,1,1,0,1,0,0,Managers,1.0,3,3,FRIDAY,5,0,0,0,0,1,1,Business Entity Type 3,0.05796031204854985,0.5222156447517875,0.7281412993111438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-2639.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
217514,Cash loans,M,Y,N,0,382500.0,239850.0,22770.0,225000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.011657,-23694,-6983,-9801.0,-3914,1.0,1,1,1,1,1,0,Core staff,2.0,1,1,MONDAY,13,0,1,1,0,1,1,Bank,,0.5991101470728897,0.7407990879702335,0.0722,0.0488,0.9841,0.7824,0.0124,0.04,0.0345,0.3333,0.375,0.009000000000000001,0.057999999999999996,0.0631,0.0039,0.0024,0.0735,0.0507,0.9841,0.7909,0.0125,0.0403,0.0345,0.3333,0.375,0.0092,0.0634,0.0657,0.0039,0.0026,0.0729,0.0488,0.9841,0.7853,0.0125,0.04,0.0345,0.3333,0.375,0.0091,0.059000000000000004,0.0642,0.0039,0.0025,reg oper account,block of flats,0.0496,"Stone, brick",No,2.0,1.0,2.0,1.0,-2783.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
119446,Cash loans,F,N,Y,0,81000.0,454500.0,15151.5,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-23320,365243,-11899.0,-4434,,1,0,0,1,1,0,,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,,0.5641825346951113,0.6263042766749393,0.0619,0.077,0.9836,,,0.0,0.1379,0.1667,,0.0495,,0.0533,,0.0,0.063,0.08,0.9836,,,0.0,0.1379,0.1667,,0.0507,,0.0555,,0.0,0.0625,0.077,0.9836,,,0.0,0.1379,0.1667,,0.0504,,0.0542,,0.0,,block of flats,0.0419,"Stone, brick",No,1.0,1.0,1.0,1.0,-1339.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
323089,Cash loans,F,Y,N,2,54000.0,270000.0,12586.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-12413,-848,-6538.0,-4199,16.0,1,1,1,1,1,0,,4.0,2,2,MONDAY,8,0,0,0,0,0,0,Other,0.32489999821199195,0.3976939621398074,0.3996756156233169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-277.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
363597,Cash loans,F,N,Y,0,225000.0,1249740.0,69912.0,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.035792000000000004,-16222,-2152,-7589.0,-1647,,1,1,0,1,0,0,,1.0,2,2,SATURDAY,13,0,0,0,0,0,0,Self-employed,,0.730510273484265,,0.3031,0.2494,0.9816,0.7484,0.0701,0.32,0.2759,0.3333,0.375,0.0861,0.2253,0.3218,0.1004,0.1095,0.3088,0.2588,0.9816,0.7583,0.0707,0.3222,0.2759,0.3333,0.375,0.0881,0.2461,0.3353,0.1012,0.11599999999999999,0.306,0.2494,0.9816,0.7518,0.0705,0.32,0.2759,0.3333,0.375,0.0876,0.2292,0.3276,0.1009,0.1118,reg oper account,block of flats,0.2769,Panel,No,0.0,0.0,0.0,0.0,-2965.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
